Sample	Date of Collection	Pangolin	Month	Week
ME-CDC-ASC210357816	2021-10-11	AY.103	2021-10	2021-41
ME-CDC-ASC210340419	2021-10-12	AY.103	2021-10	2021-41
ME-CDC-ASC210340420	2021-10-12	AY.103	2021-10	2021-41
ME-CDC-ASC210340421	2021-10-12	AY.103	2021-10	2021-41
ME-CDC-ASC210362112	2021-10-13	AY.122	2021-10	2021-41
ME-CDC-ASC210362108	2021-10-13	AY.39	2021-10	2021-41
ME-CDC-ASC210362105	2021-10-13	AY.103	2021-10	2021-41
ME-CDC-ASC210362126	2021-10-13	AY.44	2021-10	2021-41
ME-CDC-ASC210362209	2021-10-13	AY.103	2021-10	2021-41
ME-CDC-ASC210361955	2021-10-13	AY.4	2021-10	2021-41
ME-CDC-ASC210362226	2021-10-13	AY.103	2021-10	2021-41
ME-CDC-ASC210360581	2021-10-13	AY.26	2021-10	2021-41
ME-CDC-ASC210360579	2021-10-13	AY.26	2021-10	2021-41
ME-CDC-ASC210363201	2021-10-13	AY.44	2021-10	2021-41
ME-CDC-ASC210363299	2021-10-13	AY.25	2021-10	2021-41
ME-CDC-ASC210361158	2021-10-13	AY.47	2021-10	2021-41
ME-CDC-ASC210361164	2021-10-13	AY.117	2021-10	2021-41
ME-CDC-ASC210360611	2021-10-13	AY.47	2021-10	2021-41
ME-CDC-ASC210362414	2021-10-13	AY.100	2021-10	2021-41
ME-CDC-ASC210363991	2021-10-14	AY.113	2021-10	2021-41
ME-CDC-ASC210363985	2021-10-14	AY.25.1	2021-10	2021-41
ME-CDC-ASC210363506	2021-10-14	AY.44	2021-10	2021-41
ME-CDC-ASC210363195	2021-10-14	AY.122	2021-10	2021-41
ME-CDC-ASC210363512	2021-10-14	AY.46.1	2021-10	2021-41
ME-CDC-ASC210362661	2021-10-14	AY.44	2021-10	2021-41
ME-CDC-ASC210362933	2021-10-14	AY.3	2021-10	2021-41
ME-CDC-ASC210362936	2021-10-14	AY.3	2021-10	2021-41
ME-CDC-ASC210363149	2021-10-14	AY.103	2021-10	2021-41
ME-CDC-ASC210363192	2021-10-14	AY.100	2021-10	2021-41
ME-CDC-ASC210461527	2021-10-14	AY.3	2021-10	2021-41
ME-CDC-ASC210462611	2021-10-14	AY.103	2021-10	2021-41
ME-CDC-ASC210462610	2021-10-14	AY.103	2021-10	2021-41
ME-CDC-ASC210462185	2021-10-15	AY.117	2021-10	2021-41
ME-CDC-ASC210462199	2021-10-15	AY.3.1	2021-10	2021-41
ME-CDC-ASC210364666	2021-10-15	AY.113	2021-10	2021-41
ME-JAX-JAX-2143-028	2021-10-18	AY.47	2021-10	2021-42
ME-JAX-JAX-2143-029	2021-10-18	AY.103	2021-10	2021-42
ME-JAX-JAX-2143-030	2021-10-19	AY.47	2021-10	2021-42
ME-JAX-JAX-2143-031	2021-10-21	AY.25	2021-10	2021-42
ME-JAX-JAX-2143-032	2021-10-21	AY.103	2021-10	2021-42
ME-CDCBI-CRSP_6B4B2TICVXY22HWM	2021-11-02	AY.103	2021-11	2021-44
ME-CDCBI-CRSP_6OL33MUPTZDO4XYQ	2021-11-02	AY.103	2021-11	2021-44
ME-CDCBI-CRSP_BPKTC3H47VUZLK3Z	2021-11-02	AY.103	2021-11	2021-44
ME-CDCBI-CRSP_HKRCZQ6LLCUNYAQM	2021-11-02	AY.25	2021-11	2021-44
ME-CDCBI-CRSP_IUXEEUVJQGIKMJ5M	2021-11-02	AY.44	2021-11	2021-44
ME-CDCBI-CRSP_RK6ZUJCCWG6NRV4V	2021-11-01	AY.100	2021-11	2021-44
ME-CDCBI-CRSP_TON5APF6NJ3EQPEX	2021-11-01	AY.103	2021-11	2021-44
ME-CDCBI-CRSP_ZBYS5BHK4HUIN3J4	2021-11-01	AY.103	2021-11	2021-44
ME-JAX-JAX-2145-046	2021-10-25	AY.44	2021-10	2021-43
ME-JAX-JAX-2145-049	2021-10-29	AY.103	2021-10	2021-43
ME-JAX-JAX-2145-050	2021-11-01	AY.103	2021-11	2021-44
ME-JAX-JAX-2145-051	2021-11-02	AY.103	2021-11	2021-44
ME-JAX-JAX-2145-052	2021-11-02	AY.103	2021-11	2021-44
ME-JAX-JAX-2145-054	2021-11-04	AY.25	2021-11	2021-44
ME-JAX-JAX-2145-055	2021-11-05	AY.103	2021-11	2021-44
ME-CDCBI-CRSP_2DEGBQATLCBADOBV	2021-11-04	AY.103	2021-11	2021-44
ME-CDCBI-CRSP_QXQITZ2KURCSF72N	2021-11-04	AY.103	2021-11	2021-44
ME-CDCBI-CRSP_ZPFOM3XF5XYTKMJU	2021-11-04	AY.103	2021-11	2021-44
ME-CDC-ASC210470285	2021-10-16	AY.25.1	2021-10	2021-41
ME-CDC-ASC210470184	2021-10-16	AY.100	2021-10	2021-41
ME-CDC-ASC210468572	2021-10-16	AY.3	2021-10	2021-41
ME-CDC-ASC210468573	2021-10-16	AY.3	2021-10	2021-41
ME-CDC-ASC210468574	2021-10-16	AY.3	2021-10	2021-41
ME-CDC-ASC210469077	2021-10-16	AY.100	2021-10	2021-41
ME-CDC-ASC210469078	2021-10-16	AY.100	2021-10	2021-41
ME-CDC-ASC210470648	2021-10-16	AY.100	2021-10	2021-41
ME-CDC-ASC210471313	2021-10-16	AY.39	2021-10	2021-41
ME-CDC-ASC210467953	2021-10-17	AY.117	2021-10	2021-42
ME-CDC-ASC210469076	2021-10-17	AY.100	2021-10	2021-42
ME-CDC-ASC210469079	2021-10-17	AY.33	2021-10	2021-42
ME-CDC-ASC210465916	2021-10-17	AY.121.1	2021-10	2021-42
ME-CDC-ASC210468571	2021-10-17	AY.114	2021-10	2021-42
ME-CDC-ASC210470286	2021-10-17	AY.103	2021-10	2021-42
ME-CDC-ASC210469886	2021-10-18	AY.25	2021-10	2021-42
ME-CDC-ASC210469885	2021-10-18	AY.103	2021-10	2021-42
ME-CDC-ASC210469884	2021-10-18	AY.25	2021-10	2021-42
ME-CDC-ASC210470284	2021-10-18	AY.103	2021-10	2021-42
ME-CDC-ASC210469104	2021-10-18	AY.100	2021-10	2021-42
ME-CDC-ASC210470349	2021-10-18	AY.25.1	2021-10	2021-42
ME-CDC-ASC210470347	2021-10-18	AY.25.1	2021-10	2021-42
ME-CDC-ASC210470346	2021-10-18	AY.25.1	2021-10	2021-42
ME-CDC-ASC210467109	2021-10-18	AY.39	2021-10	2021-42
ME-CDC-ASC210467019	2021-10-18	AY.25	2021-10	2021-42
ME-CDC-ASC210468319	2021-10-18	AY.103	2021-10	2021-42
ME-CDC-ASC210471022	2021-10-18	AY.103	2021-10	2021-42
ME-CDC-ASC210470649	2021-10-18	AY.25	2021-10	2021-42
ME-CDC-ASC210470647	2021-10-18	AY.25	2021-10	2021-42
ME-CDC-ASC210470646	2021-10-18	AY.25	2021-10	2021-42
ME-CDC-ASC210469741	2021-10-19	AY.47	2021-10	2021-42
ME-CDC-ASC210471438	2021-10-19	AY.39	2021-10	2021-42
ME-CDC-ASC210471437	2021-10-19	AY.39	2021-10	2021-42
ME-CDC-ASC210470443	2021-10-19	AY.103	2021-10	2021-42
ME-CDC-ASC210471157	2021-10-19	AY.3	2021-10	2021-42
ME-CDC-ASC210469778	2021-10-19	AY.25	2021-10	2021-42
ME-CDC-ASC210469803	2021-10-19	AY.25	2021-10	2021-42
ME-CDC-ASC210469802	2021-10-19	AY.25	2021-10	2021-42
ME-CDC-ASC210469801	2021-10-19	AY.122	2021-10	2021-42
ME-CDC-ASC210469800	2021-10-19	AY.25	2021-10	2021-42
ME-CDC-ASC210473594	2021-10-20	AY.44	2021-10	2021-42
ME-CDC-ASC210491201	2021-10-22	AY.103	2021-10	2021-42
ME-CDC-ASC210477752	2021-10-22	AY.47	2021-10	2021-42
ME-CDC-ASC210477118	2021-10-21	AY.122	2021-10	2021-42
ME-CDC-ASC210479167	2021-10-25	AY.103	2021-10	2021-43
ME-CDC-ASC210490514	2021-10-21	AY.44	2021-10	2021-42
ME-CDC-ASC210477094	2021-10-21	AY.103	2021-10	2021-42
ME-CDC-ASC210477498	2021-10-21	B.1	2021-10	2021-42
ME-CDC-ASC210489995	2021-10-21	AY.100	2021-10	2021-42
ME-CDC-ASC210477487	2021-10-21	AY.103	2021-10	2021-42
ME-CDC-ASC210477494	2021-10-21	AY.103	2021-10	2021-42
ME-CDC-ASC210489685	2021-10-21	AY.103	2021-10	2021-42
ME-CDC-ASC210491528	2021-10-21	AY.103	2021-10	2021-42
ME-CDC-ASC210489686	2021-10-21	AY.103	2021-10	2021-42
ME-CDC-ASC210491925	2021-10-22	AY.3	2021-10	2021-42
ME-CDC-ASC210489979	2021-10-22	AY.100	2021-10	2021-42
ME-CDC-ASC210490415	2021-10-22	AY.103	2021-10	2021-42
ME-CDC-ASC210477913	2021-10-22	AY.3	2021-10	2021-42
ME-CDC-ASC210491435	2021-10-22	AY.3	2021-10	2021-42
ME-CDC-ASC210491534	2021-10-22	AY.103	2021-10	2021-42
ME-CDC-ASC210479558	2021-10-23	AY.44	2021-10	2021-42
ME-CDC-ASC210496815	2021-10-23	AY.47	2021-10	2021-42
ME-CDC-ASC210479233	2021-10-24	AY.54	2021-10	2021-43
ME-CDC-ASC210479634	2021-10-25	AY.47	2021-10	2021-43
ME-CDC-ASC210496059	2021-10-25	AY.103	2021-10	2021-43
ME-CDC-ASC210479749	2021-10-25	AY.3	2021-10	2021-43
ME-CDC-ASC210479205	2021-10-25	AY.103	2021-10	2021-43
ME-CDC-ASC210495842	2021-10-25	AY.39	2021-10	2021-43
ME-CDC-ASC210495840	2021-10-25	AY.46.1	2021-10	2021-43
ME-CDC-ASC210495839	2021-10-25	AY.46.1	2021-10	2021-43
ME-CDC-ASC210495838	2021-10-25	AY.103	2021-10	2021-43
ME-CDC-ASC210495836	2021-10-25	AY.26	2021-10	2021-43
ME-CDC-ASC210495835	2021-10-25	AY.44	2021-10	2021-43
ME-CDC-ASC210495834	2021-10-25	AY.44	2021-10	2021-43
ME-CDC-ASC210495833	2021-10-25	AY.46.1	2021-10	2021-43
ME-CDC-ASC210495832	2021-10-25	AY.46.1	2021-10	2021-43
ME-CDC-ASC210496148	2021-10-25	AY.44	2021-10	2021-43
ME-CDC-ASC210475897	2021-10-20	AY.43	2021-10	2021-42
ME-CDC-ASC210492629	2021-10-20	AY.103	2021-10	2021-42
ME-CDC-ASC210474869	2021-10-20	AY.100	2021-10	2021-42
ME-CDC-ASC210492168	2021-10-21	AY.103	2021-10	2021-42
ME-CDC-ASC210492723	2021-10-21	AY.103	2021-10	2021-42
ME-CDC-ASC210491647	2021-10-21	AY.25.1	2021-10	2021-42
ME-CDC-ASC210491645	2021-10-21	AY.25.1	2021-10	2021-42
ME-CDC-ASC210490536	2021-10-21	AY.103	2021-10	2021-42
ME-CDC-ASC210490535	2021-10-21	AY.103	2021-10	2021-42
ME-CDC-ASC210490534	2021-10-21	AY.100	2021-10	2021-42
ME-CDC-ASC210475674	2021-10-21	AY.103	2021-10	2021-42
ME-CDC-ASC210475675	2021-10-21	AY.103	2021-10	2021-42
ME-CDC-ASC210475676	2021-10-21	AY.100	2021-10	2021-42
ME-CDC-ASC210491635	2021-10-22	AY.43	2021-10	2021-42
ME-CDC-ASC210491617	2021-10-22	AY.103	2021-10	2021-42
ME-CDC-ASC210491618	2021-10-22	AY.103	2021-10	2021-42
ME-CDC-ASC210492426	2021-10-22	AY.44	2021-10	2021-42
ME-CDC-ASC210478204	2021-10-22	AY.103	2021-10	2021-42
ME-CDC-ASC210492327	2021-10-22	AY.25	2021-10	2021-42
ME-CDC-ASC210492530	2021-10-22	AY.25.1	2021-10	2021-42
ME-CDC-ASC210494472	2021-10-23	AY.118	2021-10	2021-42
ME-CDC-ASC210496585	2021-10-24	AY.103	2021-10	2021-43
ME-CDC-ASC210478343	2021-10-24	AY.44	2021-10	2021-43
ME-CDC-ASC210496735	2021-10-25	AY.103	2021-10	2021-43
ME-CDC-ASC210498460	2021-10-26	AY.100	2021-10	2021-43
ME-CDC-ASC210497245	2021-10-26	AY.39	2021-10	2021-43
ME-CDC-ASC210498509	2021-10-26	AY.44	2021-10	2021-43
ME-CDC-LC0357631	2021-10-27	AY.103	2021-10	2021-43
ME-CDC-LC0362536	2021-10-22	AY.26	2021-10	2021-42
ME-CDC-LC0361756	2021-10-24	AY.25.1	2021-10	2021-43
ME-CDC-LC0362264	2021-10-25	AY.25.1	2021-10	2021-43
ME-CDC-QDX30610659	2021-10-29	AY.103	2021-10	2021-43
ME-CDC-QDX30567921	2021-10-29	AY.103	2021-10	2021-43
ME-CDC-QDX30567914	2021-10-29	AY.103	2021-10	2021-43
ME-CDC-QDX30567912	2021-10-29	AY.103	2021-10	2021-43
ME-CDC-QDX30610666	2021-10-29	AY.3	2021-10	2021-43
ME-CDC-QDX30567907	2021-10-29	AY.44	2021-10	2021-43
ME-CDC-QDX30567935	2021-10-30	AY.103	2021-10	2021-43
ME-CDC-QDX30567728	2021-10-30	AY.3.1	2021-10	2021-43
ME-CDC-QDX30610586	2021-10-30	AY.103	2021-10	2021-43
ME-CDC-QDX30610634	2021-10-31	AY.103	2021-10	2021-44
ME-CDC-QDX30610625	2021-10-31	AY.44	2021-10	2021-44
ME-CDC-QDX30610597	2021-10-31	AY.103	2021-10	2021-44
ME-CDC-QDX30610639	2021-10-31	AY.100	2021-10	2021-44
ME-CDC-QDX30610635	2021-10-31	AY.100	2021-10	2021-44
ME-CDC-QDX30411436	2021-10-21	AY.103	2021-10	2021-42
ME-CDC-QDX30411466	2021-10-21	AY.25	2021-10	2021-42
ME-CDC-QDX30411471	2021-10-22	AY.44	2021-10	2021-42
ME-CDC-QDX30411467	2021-10-22	AY.25	2021-10	2021-42
ME-CDC-QDX30411455	2021-10-22	AY.44	2021-10	2021-42
ME-CDC-QDX30411454	2021-10-22	AY.103	2021-10	2021-42
ME-CDC-QDX30411458	2021-10-22	AY.47	2021-10	2021-42
ME-CDC-QDX30411443	2021-10-22	AY.26	2021-10	2021-42
ME-CDC-QDX30411457	2021-10-22	AY.113	2021-10	2021-42
ME-CDC-QDX30411493	2021-10-22	AY.25	2021-10	2021-42
ME-CDC-QDX30411506	2021-10-23	AY.100	2021-10	2021-42
ME-CDC-QDX30411504	2021-10-23	B.1.617.2	2021-10	2021-42
ME-CDC-QDX30411502	2021-10-23	AY.114	2021-10	2021-42
ME-CDC-QDX30411511	2021-10-23	AY.25.1	2021-10	2021-42
ME-CDC-QDX30411512	2021-10-23	AY.3	2021-10	2021-42
ME-CDC-QDX30411505	2021-10-23	AY.114	2021-10	2021-42
ME-CDC-QDX30411501	2021-10-23	AY.103	2021-10	2021-42
ME-CDC-QDX30411513	2021-10-23	AY.3	2021-10	2021-42
ME-CDC-QDX30411474	2021-10-23	AY.122	2021-10	2021-42
ME-CDC-QDX30411514	2021-10-23	AY.100	2021-10	2021-42
ME-CDC-QDX30455348	2021-10-24	AY.103	2021-10	2021-43
ME-CDC-QDX30455274	2021-10-24	AY.103	2021-10	2021-43
ME-CDC-QDX30455273	2021-10-25	AY.119.2	2021-10	2021-43
ME-CDC-QDX30455355	2021-10-25	AY.103	2021-10	2021-43
ME-CDC-QDX30455347	2021-10-25	AY.25	2021-10	2021-43
ME-CDC-QDX30455333	2021-10-25	AY.25	2021-10	2021-43
ME-CDC-QDX30455354	2021-10-25	AY.25	2021-10	2021-43
ME-CDC-QDX30455339	2021-10-25	AY.100	2021-10	2021-43
ME-CDC-QDX30455276	2021-10-25	AY.103	2021-10	2021-43
ME-CDC-QDX30455383	2021-10-25	AY.25	2021-10	2021-43
ME-CDC-QDX30455315	2021-10-25	AY.100	2021-10	2021-43
ME-CDC-QDX30455384	2021-10-25	AY.103	2021-10	2021-43
ME-CDC-QDX30455385	2021-10-26	AY.103	2021-10	2021-43
ME-CDC-QDX30455429	2021-10-26	AY.103	2021-10	2021-43
ME-CDC-QDX30455431	2021-10-26	AY.47	2021-10	2021-43
ME-CDC-QDX30455388	2021-10-26	AY.39	2021-10	2021-43
ME-CDC-QDX30455428	2021-10-26	AY.25	2021-10	2021-43
ME-CDC-QDX30455406	2021-10-26	AY.44	2021-10	2021-43
ME-CDC-QDX30455419	2021-10-26	AY.44	2021-10	2021-43
ME-CDC-QDX30455401	2021-10-26	AY.103	2021-10	2021-43
ME-CDC-QDX30455430	2021-10-26	AY.103	2021-10	2021-43
ME-CDC-QDX30455387	2021-10-26	AY.44	2021-10	2021-43
ME-CDC-QDX30455386	2021-10-26	AY.103	2021-10	2021-43
ME-CDC-QDX30455433	2021-10-26	AY.103	2021-10	2021-43
ME-CDC-QDX30455432	2021-10-26	AY.103	2021-10	2021-43
ME-CDC-QDX30455407	2021-10-26	AY.25.1	2021-10	2021-43
ME-CDC-QDX30455402	2021-10-26	AY.103	2021-10	2021-43
ME-CDC-ATM-PABQVDQ6F	2021-10-28	AY.103	2021-10	2021-43
ME-CDC-ATM-Y35XUYFZE	2021-10-28	AY.103	2021-10	2021-43
ME-CDC-QDX30567789	2021-10-27	AY.103	2021-10	2021-43
ME-CDC-QDX30567833	2021-10-27	AY.25	2021-10	2021-43
ME-CDC-QDX30567786	2021-10-27	AY.103	2021-10	2021-43
ME-CDC-QDX30567853	2021-10-27	AY.103	2021-10	2021-43
ME-CDC-QDX30567928	2021-10-28	AY.44	2021-10	2021-43
ME-CDC-QDX30567838	2021-10-28	AY.14	2021-10	2021-43
ME-CDC-QDX30567864	2021-10-28	AY.44	2021-10	2021-43
ME-CDC-QDX30567865	2021-10-28	AY.3	2021-10	2021-43
ME-CDC-QDX30567856	2021-10-28	AY.103	2021-10	2021-43
ME-CDC-QDX30567917	2021-10-28	AY.118	2021-10	2021-43
ME-CDC-QDX30567862	2021-10-28	AY.47	2021-10	2021-43
ME-CDC-QDX30567854	2021-10-28	AY.46.1	2021-10	2021-43
ME-CDC-QDX30567855	2021-10-28	AY.25	2021-10	2021-43
ME-CDC-QDX30567926	2021-10-28	AY.3	2021-10	2021-43
ME-CDC-QDX30567863	2021-10-28	AY.25	2021-10	2021-43
ME-CDC-QDX30567837	2021-10-28	AY.100	2021-10	2021-43
ME-CDC-QDX30567834	2021-10-28	AY.103	2021-10	2021-43
ME-CDC-QDX30567840	2021-10-28	AY.3	2021-10	2021-43
ME-CDC-QDX30567839	2021-10-28	AY.103	2021-10	2021-43
ME-CDC-QDX30567861	2021-10-28	AY.100	2021-10	2021-43
ME-CDC-QDX30567858	2021-10-28	AY.103	2021-10	2021-43
ME-CDC-QDX30567918	2021-10-29	AY.103	2021-10	2021-43
ME-CDC-QDX30567846	2021-10-29	AY.103	2021-10	2021-43
ME-CDC-QDX30567909	2021-10-29	AY.103	2021-10	2021-43
ME-CDC-QDX30567904	2021-10-29	AY.103	2021-10	2021-43
ME-CDC-QDX30567906	2021-10-29	AY.44	2021-10	2021-43
ME-CDC-QDX30567903	2021-10-29	AY.44	2021-10	2021-43
ME-CDC-QDX30567943	2021-10-29	AY.44	2021-10	2021-43
ME-CDC-QDX30567929	2021-10-29	AY.44	2021-10	2021-43
ME-CDC-QDX30567945	2021-10-29	AY.119.2	2021-10	2021-43
ME-CDC-QDX30567927	2021-10-29	AY.103	2021-10	2021-43
ME-CDC-QDX30567915	2021-10-29	AY.103	2021-10	2021-43
ME-CDC-QDX30567908	2021-10-29	AY.103	2021-10	2021-43
ME-CDC-QDX30567925	2021-10-29	AY.103	2021-10	2021-43
ME-CDC-QDX30567902	2021-10-29	AY.103	2021-10	2021-43
ME-CDC-QDX30567924	2021-10-29	AY.103	2021-10	2021-43
ME-CDC-QDX30567881	2021-10-29	AY.25	2021-10	2021-43
ME-CDC-QDX30567944	2021-10-29	AY.119.2	2021-10	2021-43
ME-CDC-QDX30567916	2021-10-29	AY.14	2021-10	2021-43
ME-CDC-QDX30567734	2021-10-30	AY.14	2021-10	2021-43
ME-CDC-QDX30567733	2021-10-30	B.1.617.2	2021-10	2021-43
ME-CDC-QDX30567732	2021-10-30	AY.103	2021-10	2021-43
ME-CDC-QDX30567936	2021-10-30	AY.25.1	2021-10	2021-43
ME-CDC-STM-R33AX89FN	2021-11-02	AY.44	2021-11	2021-44
ME-CDC-STM-KU9GNFVAS	2021-11-02	AY.103	2021-11	2021-44
ME-CDC-ASC210492062	2021-10-22	AY.103	2021-10	2021-42
ME-CDC-ASC210496893	2021-10-23	AY.103	2021-10	2021-42
ME-CDC-ASC210497805	2021-10-25	AY.103	2021-10	2021-43
ME-CDC-ASC210498438	2021-10-26	AY.100	2021-10	2021-43
ME-CDC-ASC210498443	2021-10-26	AY.25.1	2021-10	2021-43
ME-CDC-ASC210498447	2021-10-26	AY.100	2021-10	2021-43
ME-CDC-ASC210497792	2021-10-26	AY.103	2021-10	2021-43
ME-CDC-ASC210496019	2021-10-26	AY.118	2021-10	2021-43
ME-CDC-ASC210443029	2021-10-26	AY.103	2021-10	2021-43
ME-CDC-ASC210443871	2021-10-26	AY.3	2021-10	2021-43
ME-CDC-ASC210442984	2021-10-27	AY.103	2021-10	2021-43
ME-CDC-ASC210444416	2021-10-28	AY.103	2021-10	2021-43
ME-CDC-ASC210444414	2021-10-28	AY.3	2021-10	2021-43
ME-CDC-ASC210444413	2021-10-28	AY.103	2021-10	2021-43
ME-CDCBI-CRSP_3EUIM7RNXHNBCWGC	2021-11-05	AY.103	2021-11	2021-44
ME-CDCBI-CRSP_43WMTOUQ7HF32DWU	2021-11-05	AY.39	2021-11	2021-44
ME-CDCBI-CRSP_WGQDWMYWFJV66D4A	2021-11-08	AY.103	2021-11	2021-45
ME-CDC-ASC210363771	2021-10-12	AY.47	2021-10	2021-41
ME-CDC-ASC210364339	2021-10-14	AY.44	2021-10	2021-41
ME-CDC-ASC210363765	2021-10-14	AY.103	2021-10	2021-41
ME-CDC-ASC210468372	2021-10-15	AY.3	2021-10	2021-41
ME-CDC-ASC210463859	2021-10-15	B	2021-10	2021-41
ME-CDC-ASC210464137	2021-10-15	AY.25.1	2021-10	2021-41
ME-CDC-ASC210463692	2021-10-15	AY.44	2021-10	2021-41
ME-CDC-ASC210462132	2021-10-15	AY.44	2021-10	2021-41
ME-CDC-ASC210462133	2021-10-15	AY.4	2021-10	2021-41
ME-CDC-ASC210462134	2021-10-15	AY.122	2021-10	2021-41
ME-CDC-ASC210462135	2021-10-15	AY.44	2021-10	2021-41
ME-CDC-ASC210462136	2021-10-15	AY.44	2021-10	2021-41
ME-CDC-ASC210359873	2021-10-15	AY.39	2021-10	2021-41
ME-CDC-ASC210364721	2021-10-15	AY.25.1	2021-10	2021-41
ME-CDC-ASC210468157	2021-10-16	AY.4	2021-10	2021-41
ME-CDC-ASC210468156	2021-10-16	AY.103	2021-10	2021-41
ME-CDC-ASC210466941	2021-10-16	AY.25.1	2021-10	2021-41
ME-CDC-ASC210466936	2021-10-16	AY.103	2021-10	2021-41
ME-CDC-ASC210467018	2021-10-16	AY.44	2021-10	2021-41
ME-CDC-ASC210466310	2021-10-16	AY.43	2021-10	2021-41
ME-CDC-ASC210469302	2021-10-17	AY.103	2021-10	2021-42
ME-CDC-ASC210466312	2021-10-17	AY.3	2021-10	2021-42
ME-CDC-ASC210466311	2021-10-17	AY.119	2021-10	2021-42
ME-CDC-ASC210466937	2021-10-17	AY.47	2021-10	2021-42
ME-CDC-ASC210466940	2021-10-17	AY.100	2021-10	2021-42
ME-CDC-ASC210466939	2021-10-17	AY.100	2021-10	2021-42
ME-CDC-ASC210469378	2021-10-17	AY.25	2021-10	2021-42
ME-CDC-ASC210468232	2021-10-18	AY.103	2021-10	2021-42
ME-CDC-ASC210468234	2021-10-18	AY.44	2021-10	2021-42
ME-CDC-ASC210468145	2021-10-16	AY.3	2021-10	2021-41
ME-CDC-ASC210468144	2021-10-16	AY.103	2021-10	2021-41
ME-CDC-ASC210469960	2021-10-16	AY.103	2021-10	2021-41
ME-CDC-ASC210467340	2021-10-16	AY.103	2021-10	2021-41
ME-CDC-ASC210470762	2021-10-16	AY.103	2021-10	2021-41
ME-CDC-ASC210468110	2021-10-17	AY.44	2021-10	2021-42
ME-CDC-ASC210467490	2021-10-18	AY.119.2	2021-10	2021-42
ME-CDC-ASC210467492	2021-10-18	AY.103	2021-10	2021-42
ME-CDC-ASC210467491	2021-10-18	AY.103	2021-10	2021-42
ME-CDC-ASC210471736	2021-10-18	AY.103	2021-10	2021-42
ME-CDC-ASC210466710	2021-10-18	AY.44	2021-10	2021-42
ME-CDC-ASC210467209	2021-10-18	AY.26	2021-10	2021-42
ME-CDC-ASC210467493	2021-10-18	AY.113	2021-10	2021-42
ME-CDC-ASC210471584	2021-10-18	AY.103	2021-10	2021-42
ME-CDC-ASC210471585	2021-10-18	AY.103	2021-10	2021-42
ME-CDC-ASC210475212	2021-10-19	AY.103	2021-10	2021-42
ME-CDC-ASC210475221	2021-10-19	AY.119.2	2021-10	2021-42
ME-CDC-ASC210475782	2021-10-19	AY.44	2021-10	2021-42
ME-CDC-ASC210475021	2021-10-19	AY.119	2021-10	2021-42
ME-CDC-ASC210475022	2021-10-19	AY.119	2021-10	2021-42
ME-CDC-ASC210471845	2021-10-19	AY.44	2021-10	2021-42
ME-CDC-ASC210471895	2021-10-19	AY.25.1	2021-10	2021-42
ME-CDC-ASC210472234	2021-10-19	AY.103	2021-10	2021-42
ME-CDC-ASC210473103	2021-10-19	AY.100	2021-10	2021-42
ME-CDC-ASC210474491	2021-10-20	AY.25.1	2021-10	2021-42
ME-CDC-ASC210475790	2021-10-20	AY.44	2021-10	2021-42
ME-CDC-ASC210473300	2021-10-20	AY.103	2021-10	2021-42
ME-CDC-ASC210474091	2021-10-20	AY.103	2021-10	2021-42
ME-CDC-ASC210475369	2021-10-20	AY.103	2021-10	2021-42
ME-CDC-ASC210473292	2021-10-20	AY.47	2021-10	2021-42
ME-CDC-ASC210474697	2021-10-20	AY.47	2021-10	2021-42
ME-CDC-ASC210475842	2021-10-20	AY.117	2021-10	2021-42
ME-CDC-ASC210475430	2021-10-20	AY.25.1	2021-10	2021-42
ME-CDC-ASC210474409	2021-10-20	AY.3	2021-10	2021-42
ME-CDC-ASC210474698	2021-10-20	AY.3	2021-10	2021-42
ME-CDC-ASC210475282	2021-10-20	AY.103	2021-10	2021-42
ME-CDC-ASC210476517	2021-10-21	AY.103	2021-10	2021-42
ME-CDC-ASC210476516	2021-10-21	AY.26	2021-10	2021-42
ME-CDC-ASC210476544	2021-10-21	AY.103	2021-10	2021-42
ME-CDC-LC0362660	2021-11-01	AY.103	2021-11	2021-44
ME-CDC-LC0362662	2021-11-02	AY.47	2021-11	2021-44
ME-CDC-LC0369949	2021-11-04	AY.103	2021-11	2021-44
ME-CDC-ASC210479915	2021-10-24	B	2021-10	2021-43
ME-CDC-ASC210496683	2021-10-25	AY.103	2021-10	2021-43
